Latitude,Longitude,n,location_id
41.67153461,-87.646575346,2,346
41.67153765,-87.632080887,1,347
41.671544797,-87.64049929,1,348
41.671553997,-87.639294982,1,349
41.671555383,-87.651446866,1,350
41.671556077,-87.653880899,1,351
41.671576091,-87.63208413,1,352
41.671591057,-87.65144649,1,353
41.671599845,-87.636893391,2,354
41.671609948,-87.655102844,1,355
41.671610982,-87.653883982,1,356
41.671647143,-87.64657781,2,357
41.671654586,-87.640501773,1,358
41.671666189,-87.650234165,1,359
41.67168125,-87.638100385,2,360
41.671704989,-87.628481077,2,361
41.671721241,-87.624875585,2,362
41.671731444,-87.640504609,8,363
41.67173951,-87.647799343,1,364
41.671741022,-87.652671081,1,365
41.671754235,-87.642923771,1,366
41.671777929,-87.647798935,1,367
41.671802957,-87.636898522,1,368
41.671813603,-87.647798556,1,369
41.671851221,-87.645367766,1,370
41.671903369,-87.641710641,1,371
41.671928269,-87.638105047,1,372
41.671934751,-87.633295434,1,373
41.672098174,-87.659255754,1,374
41.672342273,-87.642591725,1,375
41.672563981,-87.621802701,1,376
41.672610197,-87.618636061,1,377
41.672612441,-87.61855551,1,378
41.672823196,-87.655145012,1,379
41.672856126,-87.655144667,1,380
41.673186228,-87.619032322,1,381
41.673207966,-87.617674109,5,382
41.673217468,-87.6393613,1,383
41.673238016,-87.622516358,1,384
41.673334568,-87.629733426,1,385
41.673352502,-87.623723001,1,386
41.673373069,-87.633342074,1,387
41.673424663,-87.651511325,1,388
41.673433411,-87.636950492,2,389
41.673434355,-87.632140827,1,390
41.67345991,-87.638154451,1,391
41.673483652,-87.628534878,1,392
41.67352121,-87.618618662,1,393
41.673528604,-87.634548295,1,394
41.673543169,-87.629738475,1,395
41.673545944,-87.63695294,1,396
41.673548279,-87.616795523,2,397
41.673550224,-87.61666739,1,398
41.673554115,-87.616411124,5,399
41.67357052,-87.640565414,1,400
41.673591561,-87.627336775,1,401
41.673642034,-87.636959224,1,402
41.673644634,-87.64056828,4,403
41.673706974,-87.6309446,2,404
41.673729899,-87.63335285,1,405
41.673748701,-87.617690081,1,406
41.67379393,-87.632151566,1,407
41.673800297,-87.630947246,1,408
41.673852051,-87.623735815,1,409
41.674014952,-87.617698113,1,410
41.674025769,-87.622536973,1,411
41.674201351,-87.615023987,1,412
41.67420956,-87.615020236,1,413
41.674308492,-87.621659036,1,414
41.674327709,-87.61680152,1,415
41.674334319,-87.620070153,1,416
41.674340927,-87.616720845,1,417
41.674386049,-87.6164751,1,418
41.674415595,-87.616372282,1,419
41.67443174,-87.616320857,1,420
41.674873441,-87.627381333,1,421
41.674964021,-87.627384003,2,422
41.675085284,-87.622569241,1,423
41.675099187,-87.617733688,1,424
41.675105049,-87.637005681,1,425
41.675146442,-87.64067663,1,426
41.675196552,-87.632194909,1,427
41.675215761,-87.6321947,1,428
41.675233822,-87.626184099,1,429
41.675245849,-87.628588862,1,430
41.675252382,-87.634602858,1,431
41.675267592,-87.624983112,1,432
41.675288728,-87.626187158,1,433
41.675293497,-87.63821525,1,434
41.675299766,-87.621750607,1,435
41.67530634,-87.632197377,1,436
41.675346525,-87.618671677,1,437
41.675346912,-87.6187339,1,438
41.675360322,-87.637013911,1,439
41.675387461,-87.615991793,5,440
41.675396005,-87.633400685,1,441
41.675416129,-87.632199846,1,442
41.67544436,-87.627397057,1,443
41.67546366,-87.630995049,1,444
41.675470111,-87.637016388,2,445
41.675471035,-87.632202911,1,446
41.675486371,-87.64426753,1,447
41.675493934,-87.634611227,1,448
41.675505794,-87.633403156,1,449
41.675523891,-87.641832941,2,450
41.675525025,-87.633406608,1,451
41.675549182,-87.6225861,1,452
41.675579908,-87.633406013,1,453
41.675616497,-87.632204993,1,454
41.675632865,-87.628599281,1,455
41.675635706,-87.632204784,1,456
41.675762939,-87.658035191,1,457
41.676042869,-87.637335996,1,458
41.676043446,-87.637431162,1,459
41.676055313,-87.63621942,1,460
41.676093759,-87.632613445,1,461
41.676094049,-87.632661028,1,462
41.676106223,-87.631507849,1,463
41.676164492,-87.625793222,1,464
41.676211368,-87.621828417,3,465
41.676213795,-87.621777144,1,466
41.676244151,-87.619591507,1,467
41.676245532,-87.619371863,1,468
41.676950804,-87.615403392,1,469
41.677023715,-87.633452598,1,470
41.677052099,-87.635864574,1,471
41.677061018,-87.641882376,1,472
41.677063946,-87.63827307,1,473
41.677083155,-87.638272863,1,474
41.677095075,-87.637068422,1,475
41.677124277,-87.631042884,2,476
41.67712508,-87.621803711,1,477
41.677126214,-87.635867434,4,478
41.677142571,-87.639476537,1,479
41.677165769,-87.619072511,1,480
41.677214967,-87.634665822,1,481
41.677238928,-87.677863519,1,482
41.677246048,-87.637074116,2,483
41.677291738,-87.631052045,1,484
41.677305388,-87.674129095,1,485
41.677350403,-87.67145644,1,486
41.677392272,-87.628645977,1,487
41.677427958,-87.667304587,1,488
41.677447632,-87.615419834,1,489
41.677501688,-87.663463911,1,490
41.677551279,-87.660677717,1,491
41.677585951,-87.658166216,1,492
41.677588501,-87.658133244,1,493
41.677619207,-87.620498773,3,494
41.677788703,-87.64378174,1,495
41.677798249,-87.643086131,1,496
41.677799762,-87.642881123,5,497
41.677800003,-87.642921387,1,498
41.677800201,-87.64295433,3,499
41.677810006,-87.642302645,1,500
41.67782458,-87.641076199,1,501
41.677830552,-87.620503762,1,502
41.677838584,-87.684395211,1,503
41.677875157,-87.636276653,1,504
41.677889266,-87.63498432,1,505
41.677901329,-87.633809147,1,506
41.677927829,-87.631403865,2,507
41.677928455,-87.631506354,1,508
41.677952365,-87.629134044,1,509
41.677954279,-87.628998582,1,510
41.677978384,-87.626666534,1,511
41.678007208,-87.624217295,1,512
41.678038746,-87.621771684,1,513
41.678076675,-87.619479744,1,514
41.678078578,-87.619344282,1,515
41.678084801,-87.678934808,1,516
41.678552445,-87.62052508,2,517
41.678617935,-87.622680456,1,518
41.678641351,-87.671172327,1,519
41.67883435,-87.638323571,1,520
41.678875319,-87.623918575,2,521
41.678892,-87.638326612,2,522
41.678910252,-87.639530762,1,523
41.678949434,-87.623921422,1,524
41.678968858,-87.638329445,1,525
41.678975147,-87.644387721,1,526
41.678977929,-87.626318821,1,527
41.678990829,-87.661405834,1,528
41.679042016,-87.639536668,1,529
41.679049261,-87.644390591,1,530
41.679049291,-87.62989814,1,531
41.67905986,-87.670933756,1,532
41.679089628,-87.634711437,1,533
41.679139928,-87.633506543,1,534
41.679188264,-87.627498906,1,535
41.679287467,-87.676642038,1,536
41.679304154,-87.622702191,1,537
41.679408594,-87.617861659,1,538
41.679413382,-87.641959693,3,539
41.67967527,-87.641243059,1,540
41.679704182,-87.638757153,1,541
41.679745198,-87.631504918,1,542
41.679745623,-87.631574466,1,543
41.679755221,-87.630450535,2,544
41.67984344,-87.680780278,1,545
41.679861881,-87.621916331,1,546
41.679862017,-87.621938293,1,547
41.67986213,-87.621956595,1,548
41.67989174,-87.61965004,1,549
41.679895682,-87.619401071,1,550
41.679937825,-87.616472058,1,551
41.68025522,-87.656600819,1,552
41.680319329,-87.661446925,1,553
41.680337675,-87.683246265,1,554
41.68037468,-87.682026875,1,555
41.680418426,-87.662437948,1,556
41.680454663,-87.620588284,1,557
41.680465165,-87.640253524,1,558
41.680479383,-87.620591672,1,559
41.680481664,-87.540099953,1,560
41.680556422,-87.616651889,1,561
41.680563159,-87.706042993,1,562
41.680599721,-87.651739429,1,563
41.680608341,-87.644439855,1,564
41.680641383,-87.633556168,1,565
41.680649097,-87.670027901,1,566
41.680718151,-87.644446005,1,567
41.680731858,-87.619706651,1,568
41.680735118,-87.619347863,1,569
41.680759215,-87.657836527,1,570
41.680762408,-87.640850694,1,571
41.680777707,-87.634762732,1,572
41.680822064,-87.651748065,1,573
41.680828242,-87.65418239,1,574
41.680847239,-87.633561259,1,575
41.680886456,-87.628750624,1,576
41.680928486,-87.623983883,1,577
41.680934207,-87.655396642,1,578
41.680957319,-87.541023937,1,579
41.680969691,-87.627556314,1,580
41.681054581,-87.614684202,1,581
41.681109736,-87.642018411,1,582
41.681231484,-87.620616319,1,583
41.681283184,-87.622760954,1,584
41.68139574,-87.622767037,1,585
41.681401806,-87.708355778,1,586
41.681522922,-87.635461202,1,587
41.681547804,-87.633235181,1,588
41.681578929,-87.630690604,1,589
41.68158672,-87.670816322,1,590
41.681600063,-87.629211419,1,591
41.681765889,-87.684908533,1,592
41.681952377,-87.645699478,1,593
41.681961586,-87.644487655,1,594
41.681989028,-87.644487362,1,595
41.682069199,-87.667875405,1,596
41.682132435,-87.672652113,3,597
41.682160533,-87.653007903,1,598
41.682178008,-87.651788668,1,599
41.682197673,-87.620645926,1,600
41.68220549,-87.622794737,2,601
41.68221311,-87.624028347,2,602
41.682224087,-87.624028226,1,603
41.682227163,-87.540115123,1,604
41.682334926,-87.620651734,4,605
41.682339216,-87.649359842,1,606
41.68234443,-87.670387555,3,607
41.68234566,-87.706303903,1,608
41.68234592,-87.706351492,1,609
41.682348125,-87.706252628,1,610
41.682350587,-87.65544767,1,611
41.682400865,-87.637230876,1,612
41.682450259,-87.637230344,1,613
41.68252391,-87.62458504,1,614
41.682526098,-87.642065485,1,615
41.682540577,-87.648149634,1,616
41.682551991,-87.65423382,1,617
41.682564281,-87.64936478,1,618
41.682581179,-87.617442127,1,619
41.682581794,-87.617540962,1,620
41.682592836,-87.615790962,1,621
41.682627045,-87.674195589,1,622
41.682662824,-87.653020916,1,623
41.682692602,-87.628811459,1,624
41.682733906,-87.636033852,1,625
41.68273563,-87.630011746,1,626
41.682811576,-87.631211677,1,627
41.682835173,-87.643720542,2,628
41.682934155,-87.628819807,1,629
41.682952115,-87.638985806,2,630
41.682952447,-87.639040715,1,631
41.682969851,-87.628823078,1,632
41.682993677,-87.646358328,1,633
41.682993764,-87.646372971,1,634
41.683044898,-87.642085558,1,635
41.683341862,-87.622829826,1,636
41.683343031,-87.635562344,1,637
41.683386421,-87.545068687,1,638
41.683422562,-87.629253785,1,639
41.683455153,-87.616766158,1,640
41.683455952,-87.646104471,1,641
41.683494967,-87.624069182,1,642
41.683539769,-87.669705342,1,643
41.683576021,-87.685194214,1,644
41.683580058,-87.624071908,1,645
41.683596758,-87.646245747,1,646
41.683609529,-87.646545805,1,647
41.683637708,-87.624074936,1,648
41.683775448,-87.645379873,1,649
41.683872088,-87.637273593,1,650
41.683935959,-87.721829061,1,651
41.683939517,-87.679117107,3,652
41.683945618,-87.619729715,1,653
41.683950554,-87.619198828,1,654
41.683959264,-87.617511052,2,655
41.683977738,-87.61519349,2,656
41.683977989,-87.615233757,1,657
41.683994361,-87.64941187,1,658
41.684014311,-87.651846169,1,659
41.684016023,-87.653061575,1,660
41.684023859,-87.53405256,1,661
41.684109346,-87.653064253,1,662
41.684153066,-87.668033318,1,663
41.684200957,-87.651851521,1,664
41.684230856,-87.64627195,2,665
41.684233272,-87.64621701,1,666
41.684234812,-87.646015642,1,667
41.684238365,-87.653070216,1,668
41.684289812,-87.650638815,1,669
41.684300212,-87.626483875,4,670
41.684307283,-87.6494232,1,671
41.684367101,-87.636085776,1,672
41.684405519,-87.636085361,1,673
41.684418255,-87.633665343,1,674
41.684481395,-87.685148518,1,675
41.684499831,-87.684039066,1,676
41.684515307,-87.636087837,1,677
41.684564611,-87.632462967,1,678
41.684624979,-87.62887092,1,679
41.684663299,-87.669895149,1,680
41.684678113,-87.642141296,1,681
41.684700594,-87.640405763,1,682
41.684717959,-87.667009752,1,683
41.684725742,-87.637301002,1,684
41.684789786,-87.6633151,1,685
41.684809877,-87.642147208,5,686
41.684830708,-87.660924066,1,687
41.6848407,-87.660286954,1,688
41.684876103,-87.657434692,1,689
41.684886106,-87.713743959,1,690
41.684943065,-87.652506326,1,691
41.684981585,-87.649749208,1,692
41.684994802,-87.6487423,2,693
41.685006117,-87.647878191,1,694
41.685034399,-87.645721577,1,695
41.685062487,-87.643539336,1,696
41.685119668,-87.638907587,1,697
41.685120088,-87.638977141,1,698
41.685152604,-87.636641086,1,699
41.685154594,-87.636516591,1,700
41.685218271,-87.631646796,1,701
41.685240177,-87.629395052,1,702
41.68524029,-87.629413356,1,703
41.685320047,-87.623196127,1,704
41.685379492,-87.617736935,2,705
41.685390327,-87.616393231,1,706
41.685392181,-87.616250432,1,707
41.68541482,-87.67172525,1,708
41.685435793,-87.665860114,1,709
41.685464974,-87.536472941,1,710
41.685474655,-87.607964681,3,711
41.68548353,-87.531643868,1,712
41.685497753,-87.53526441,1,713
41.685531148,-87.688326718,1,714
41.685603573,-87.651895296,1,715
41.685615827,-87.68096358,1,716
41.685618335,-87.650683347,1,717
41.685702753,-87.678875923,1,718
41.685729622,-87.613160452,1,719
41.685735459,-87.6822181,1,720
41.685741752,-87.660442309,1,721
41.685782475,-87.657560664,1,722
41.685787343,-87.646346916,1,723
41.685914611,-87.620824569,1,724
41.68591463,-87.667034015,1,725
41.685955666,-87.667011626,1,726
41.685996322,-87.618074236,1,727
41.686001128,-87.642182051,1,728
41.686121125,-87.679574603,1,729
41.686123758,-87.639760794,1,730
41.686202413,-87.640971754,1,731
41.686206028,-87.615615357,1,732
41.686211257,-87.624416436,1,733
41.686215186,-87.624163781,1,734
41.686249313,-87.654352365,1,735
41.686266058,-87.619967668,1,736
41.686273867,-87.619015711,1,737
41.686281994,-87.630123226,1,738
41.686332268,-87.628921856,2,739
41.686341429,-87.63131608,2,740
41.686358013,-87.638561115,1,741
41.686365835,-87.608284165,1,742
41.686368591,-87.614401744,1,743
41.686377125,-87.631319353,1,744
41.686410991,-87.630125483,1,745
41.686456426,-87.614404427,2,746
41.68647077,-87.613188797,2,747
41.686489755,-87.638563359,1,748
41.68657137,-87.702188107,2,749
41.686584811,-87.615625791,1,750
41.686684882,-87.613197393,2,751
41.686703926,-87.710387618,1,752
41.686734702,-87.618099007,1,753
41.686746699,-87.609495363,1,754
41.686750118,-87.61441214,1,755
41.686754629,-87.713674777,1,756
41.686795812,-87.713678043,1,757
41.686808391,-87.613199677,1,758
41.686824803,-87.607085502,1,759
41.686871529,-87.613202634,1,760
41.686933346,-87.609500593,1,761
41.686969141,-87.664317593,2,762
41.687056038,-87.622118983,1,763
41.68708659,-87.664693468,1,764
41.687098041,-87.609506069,1,765
41.687123296,-87.624120858,1,766
41.687140346,-87.655598751,1,767
41.687160592,-87.654379394,1,768
41.687174313,-87.65437925,1,769
41.687199603,-87.647086077,1,770
41.687250783,-87.64830468,1,771
41.68731016,-87.649519536,1,772
41.687317053,-87.654385071,1,773
41.687333539,-87.654388559,1,774
41.68734445,-87.705545112,1,775
41.687360957,-87.532868993,1,776
41.68748415,-87.660398525,1,777
41.687520459,-87.657699904,2,778
41.687527781,-87.67264817,1,779
41.687559702,-87.706769495,1,780
41.68771112,-87.663548391,1,781
41.687719523,-87.663577593,1,782
41.687725118,-87.66359584,1,783
41.687750221,-87.663665141,1,784
41.687781719,-87.620979701,1,785
41.687801737,-87.642236002,1,786
41.687837499,-87.634986576,1,787
41.687889309,-87.64953537,1,788
41.687904046,-87.648323378,2,789
41.687968202,-87.615665333,1,790
41.687986351,-87.6181364,2,791
41.688003027,-87.619494498,1,792
41.688004026,-87.626315192,1,793
41.688006643,-87.615668566,1,794
41.688016322,-87.651976008,1,795
41.688025409,-87.624440453,1,796
41.688025771,-87.624499028,1,797
41.688043288,-87.6422444,2,798
41.688050882,-87.665814778,1,799
41.688062298,-87.622415436,1,800
41.688064295,-87.622294596,1,801
41.688102381,-87.664759834,1,802
41.688105551,-87.632585626,1,803
41.688133934,-87.634994354,1,804
41.688136349,-87.649543738,1,805
41.688157338,-87.65076634,1,806
41.688176844,-87.643462134,1,807
41.688200651,-87.619499636,1,808
41.688221254,-87.538595342,1,809
41.688227926,-87.605905475,1,810
41.688235899,-87.651981014,1,811
41.688247135,-87.605905259,1,812
41.688247675,-87.665204991,1,813
41.688316154,-87.70558326,1,814
41.688316799,-87.615676103,1,815
41.688317671,-87.627783544,2,816
41.6883455,-87.613244774,1,817
41.688351847,-87.61689488,1,818
41.688438824,-87.613247395,1,819
41.688506113,-87.681051538,1,820
